layer,matrix,shape,rms,ratio_to_target,head_rms_min,head_rms_max,head_max_over_min,row_norm_cv
27,mlp.gate_proj,"(12288, 4096)",0.027440287172794342,3.512356758117676,nan,nan,nan,0.1037181094288826
27,mlp.up_proj,"(12288, 4096)",0.028421593829989433,3.6379640102386475,nan,nan,nan,0.06540204584598541
27,mlp.down_proj,"(4096, 12288)",0.0281927902251482,3.6086771488189697,nan,nan,nan,0.09661654382944107
28,self_attn.q_proj,"(4096, 4096)",0.026422100141644478,3.382028818130493,0.01929350383579731,0.028233543038368225,1.4633704317607412,0.2546292543411255
28,self_attn.k_proj,"(1024, 4096)",0.024624360725283623,3.1519181728363037,0.01747809164226055,0.02701125293970108,1.5454349074580973,0.2088896483182907
28,self_attn.v_proj,"(1024, 4096)",0.029309554025530815,3.7516229152679443,0.024294886738061905,0.03160354495048523,1.3008311292504657,0.09729548543691635
28,self_attn.o_proj,"(4096, 4096)",0.02612452208995819,3.3439388275146484,0.02097458578646183,0.02984209731221199,1.4227740950895797,0.0763559564948082
28,mlp.gate_proj,"(12288, 4096)",0.02728802151978016,3.4928667545318604,nan,nan,nan,0.10248648375272751
28,mlp.up_proj,"(12288, 4096)",0.028670672327280045,3.6698460578918457,nan,nan,nan,0.06922141462564468
28,mlp.down_proj,"(4096, 12288)",0.02844863198697567,3.6414248943328857,nan,nan,nan,0.10872902721166611
29,self_attn.q_proj,"(4096, 4096)",0.026941753923892975,3.448544502258301,0.02251509018242359,0.03004920482635498,1.3346251151067072,0.27145519852638245
29,self_attn.k_proj,"(1024, 4096)",0.02407601661980152,3.0817301273345947,0.019623572006821632,0.028161752969026566,1.4350982053235188,0.2533305287361145
29,self_attn.v_proj,"(1024, 4096)",0.027870800346136093,3.56746244430542,0.019686609506607056,0.033873144537210464,1.7206185009075454,0.17517675459384918
29,self_attn.o_proj,"(4096, 4096)",0.026768246665596962,3.426335573196411,0.021934648975729942,0.03329649195075035,1.5179860861959524,0.08206474781036377
29,mlp.gate_proj,"(12288, 4096)",0.027287710458040237,3.4928269386291504,nan,nan,nan,0.08636856824159622
29,mlp.up_proj,"(12288, 4096)",0.028956908732652664,3.706484317779541,nan,nan,nan,0.06702375411987305
29,mlp.down_proj,"(4096, 12288)",0.028760571032762527,3.6813530921936035,nan,nan,nan,0.12685440480709076
30,self_attn.q_proj,"(4096, 4096)",0.02541176602244377,3.2527060508728027,0.022321131080389023,0.027590593323111534,1.2360750547875314,0.21816584467887878
30,self_attn.k_proj,"(1024, 4096)",0.024957740679383278,3.1945908069610596,0.019474707543849945,0.027695130556821823,1.422107648829256,0.20589938759803772
30,self_attn.v_proj,"(1024, 4096)",0.029716646298766136,3.8037307262420654,0.023438988253474236,0.034172650426626205,1.4579405073749707,0.11603395640850067
30,self_attn.o_proj,"(4096, 4096)",0.02666553482413292,3.4131884574890137,0.01972619630396366,0.032830674201250076,1.6643185384225991,0.07702326029539108
30,mlp.gate_proj,"(12288, 4096)",0.027156995609402657,3.47609543800354,nan,nan,nan,0.08440789580345154
30,mlp.up_proj,"(12288, 4096)",0.02917482890188694,3.7343780994415283,nan,nan,nan,0.06635180860757828
30,mlp.down_proj,"(4096, 12288)",0.028994373977184296,3.71127986907959,nan,nan,nan,0.13478566706180573
31,self_attn.q_proj,"(4096, 4096)",0.025576697662472725,3.273817300796509,0.018107254058122635,0.028506580740213394,1.5743182621014689,0.2345816045999527
31,self_attn.k_proj,"(1024, 4096)",0.024142496287822723,3.0902395248413086,0.017387060448527336,0.027371760457754135,1.574260383966888,0.23277270793914795
31,self_attn.v_proj,"(1024, 4096)",0.030386503785848618,3.889472484588623,0.025099480524659157,0.036671292036771774,1.4610378888417157,0.11284041404724121
31,self_attn.o_proj,"(4096, 4096)",0.027282781898975372,3.4921960830688477,0.019989309832453728,0.03208726644515991,1.6052213265044548,0.10048799961805344
31,mlp.gate_proj,"(12288, 4096)",0.026928484439849854,3.4468460083007812,nan,nan,nan,0.0808214396238327
31,mlp.up_proj,"(12288, 4096)",0.029394572600722313,3.762505292892456,nan,nan,nan,0.06613931059837341
31,mlp.down_proj,"(4096, 12288)",0.029309911653399467,3.751668691635132,nan,nan,nan,0.14224359393119812
32,self_attn.q_proj,"(4096, 4096)",0.025436239317059517,3.255838632583618,0.019679300487041473,0.03020552732050419,1.534888261927505,0.24083442986011505
32,self_attn.k_proj,"(1024, 4096)",0.024280058220028877,3.1078474521636963,0.018374796956777573,0.027621980756521225,1.5032536588837142,0.23781204223632812
32,self_attn.v_proj,"(1024, 4096)",0.030049551278352737,3.8463425636291504,0.027406984940171242,0.03399370610713959,1.2403300173786715,0.0813789963722229
32,self_attn.o_proj,"(4096, 4096)",0.027098404243588448,3.4685957431793213,0.019770052284002304,0.032813314348459244,1.6597484860984104,0.09554389864206314
32,mlp.gate_proj,"(12288, 4096)",0.026619786396622658,3.4073326587677,nan,nan,nan,0.08123401552438736
32,mlp.up_proj,"(12288, 4096)",0.029469462111592293,3.7720911502838135,nan,nan,nan,0.0651572048664093
32,mlp.down_proj,"(4096, 12288)",0.029317302629351616,3.752614736557007,nan,nan,nan,0.13512249290943146
33,self_attn.q_proj,"(4096, 4096)",0.025015894323587418,3.2020344734191895,0.02179170399904251,0.028817107900977135,1.3223889192989822,0.29266157746315
33,self_attn.k_proj,"(1024, 4096)",0.022352129220962524,2.861072540283203,0.017113657668232918,0.029848696663975716,1.7441447785520512,0.2973976135253906
33,self_attn.v_proj,"(1024, 4096)",0.03158571198582649,4.042971134185791,0.025522325187921524,0.03692375496029854,1.4467237874460104,0.12942081689834595
33,self_attn.o_proj,"(4096, 4096)",0.02815108373761177,3.6033387184143066,0.022507697343826294,0.031225547194480896,1.3873274870139414,0.10246772319078445
33,mlp.gate_proj,"(12288, 4096)",0.026338327676057816,3.3713059425354004,nan,nan,nan,0.0900140330195427
33,mlp.up_proj,"(12288, 4096)",0.029496999457478523,3.775615930557251,nan,nan,nan,0.07121434062719345
33,mlp.down_proj,"(4096, 12288)",0.029049476608633995,3.7183330059051514,nan,nan,nan,0.10129617899656296
34,self_attn.q_proj,"(4096, 4096)",0.02467159926891327,3.1579647064208984,0.020797397941350937,0.029862862080335617,1.4358941519775437,0.27370479702949524
34,self_attn.k_proj,"(1024, 4096)",0.023505443707108498,3.0086967945098877,0.014993622899055481,0.026983976364135742,1.799696880854299,0.29661810398101807
34,self_attn.v_proj,"(1024, 4096)",0.03139231726527214,4.018216609954834,0.028369981795549393,0.03382363170385361,1.1922331127177448,0.07821385562419891
34,self_attn.o_proj,"(4096, 4096)",0.027119159698486328,3.47125244140625,0.020492808893322945,0.03258886560797691,1.5902586013279594,0.12181965261697769
34,mlp.gate_proj,"(12288, 4096)",0.02657036855816841,3.4010071754455566,nan,nan,nan,0.11349213868379593
34,mlp.up_proj,"(12288, 4096)",0.029090380296111107,3.7235686779022217,nan,nan,nan,0.0901397317647934
34,mlp.down_proj,"(4096, 12288)",0.027725854888558388,3.5489094257354736,nan,nan,nan,0.116497702896595
35,self_attn.q_proj,"(4096, 4096)",0.02455700933933258,3.1432971954345703,0.02012229897081852,0.026311464607715607,1.307577461495461,0.1747308373451233
35,self_attn.k_proj,"(1024, 4096)",0.024397458881139755,3.1228747367858887,0.01802799478173256,0.026661774143576622,1.4789095773753227,0.1728055328130722
35,self_attn.v_proj,"(1024, 4096)",0.02943814918398857,3.768083095550537,0.0228144321590662,0.035787709057331085,1.5686434274503496,0.14443446695804596
35,self_attn.o_proj,"(4096, 4096)",0.025598058477044106,3.2765514850616455,0.01797696389257908,0.0316624715924263,1.7612802574241484,0.15105360746383667
35,mlp.gate_proj,"(12288, 4096)",0.027308329939842224,3.4954662322998047,nan,nan,nan,0.15212969481945038
35,mlp.up_proj,"(12288, 4096)",0.028533339500427246,3.6522674560546875,nan,nan,nan,0.1133488267660141
35,mlp.down_proj,"(4096, 12288)",0.02501058764755726,3.201355218887329,nan,nan,nan,0.07205726951360703
